Index	Date	Open	High	Low	Close	Adj Close	Volume	CloseUSD
HSI	3/18/1988	2613.100098	2618.399902	2607.600098	2607.600098	2607.600098	0	338.9880127
HSI	3/21/1988	2610.800049	2610.800049	2602.800049	2602.800049	2602.800049	0	338.3640064
HSI	3/22/1988	2588.300049	2594.800049	2585.800049	2594.800049	2594.800049	0	337.3240064
HSI	3/23/1988	2599	2599	2561.899902	2561.899902	2561.899902	0	333.0469873
HSI	3/24/1988	2570.699951	2578	2546.399902	2546.399902	2546.399902	0	331.0319873
HSI	3/25/1988	2496.300049	2501.399902	2485	2501.399902	2501.399902	0	325.1819873
HSI	3/28/1988	2466.800049	2466.800049	2466.800049	2466.800049	2466.800049	0	320.6840064
HSI	3/29/1988	2521.600098	2521.600098	2521.600098	2521.600098	2521.600098	0	327.8080127
HSI	3/30/1988	2528.899902	2528.899902	2528.899902	2528.899902	2528.899902	0	328.7569873
HSI	3/31/1988	2544	2544	2544	2544	2544	0	330.72
HSI	4/6/1988	2556.600098	2556.600098	2556.600098	2556.600098	2556.600098	0	332.3580127
HSI	4/7/1988	2623.100098	2623.100098	2623.100098	2623.100098	2623.100098	0	341.0030127
HSI	4/8/1988	2619.899902	2619.899902	2619.899902	2619.899902	2619.899902	0	340.5869873
HSI	4/11/1988	2651	2651	2651	2651	2651	0	344.63
HSI	4/12/1988	2635.899902	2635.899902	2635.899902	2635.899902	2635.899902	0	342.6669873
HSI	4/13/1988	2671.199951	2671.199951	2671.199951	2671.199951	2671.199951	0	347.2559936
HSI	4/14/1988	2684.100098	2684.100098	2684.100098	2684.100098	2684.100098	0	348.9330127
HSI	4/15/1988	2599	2599	2599	2599	2599	0	337.87
HSI	4/18/1988	2552	2552	2552	2552	2552	0	331.76
HSI	4/19/1988	2593.899902	2593.899902	2593.899902	2593.899902	2593.899902	0	337.2069873
HSI	4/20/1988	2578.399902	2578.399902	2578.399902	2578.399902	2578.399902	0	335.1919873
HSI	4/21/1988	2552.699951	2552.699951	2552.699951	2552.699951	2552.699951	0	331.8509936
HSI	4/22/1988	2591.399902	2591.399902	2591.399902	2591.399902	2591.399902	0	336.8819873
HSI	4/25/1988	2623.800049	2623.800049	2623.800049	2623.800049	2623.800049	0	341.0940064
HSI	4/26/1988	2586	2586	2586	2586	2586	0	336.18
HSI	4/27/1988	2592	2592	2592	2592	2592	0	336.96
HSI	4/28/1988	2588.100098	2588.100098	2588.100098	2588.100098	2588.100098	0	336.4530127
HSI	4/29/1988	2602.899902	2602.899902	2602.899902	2602.899902	2602.899902	0	338.3769873
HSI	5/2/1988	2589.899902	2589.899902	2589.899902	2589.899902	2589.899902	0	336.6869873
HSI	5/3/1988	2602.600098	2602.600098	2602.600098	2602.600098	2602.600098	0	338.3380127
HSI	5/4/1988	2641.100098	2641.100098	2641.100098	2641.100098	2641.100098	0	343.3430127
HSI	5/5/1988	2577.899902	2577.899902	2577.899902	2577.899902	2577.899902	0	335.1269873
HSI	5/6/1988	2571.699951	2571.699951	2571.699951	2571.699951	2571.699951	0	334.3209936
HSI	5/9/1988	2584	2584	2584	2584	2584	0	335.92
HSI	5/10/1988	2563	2563	2563	2563	2563	0	333.19
HSI	5/11/1988	2534.399902	2534.399902	2534.399902	2534.399902	2534.399902	0	329.4719873
HSI	5/12/1988	2508.899902	2508.899902	2508.899902	2508.899902	2508.899902	0	326.1569873
HSI	5/13/1988	2532.600098	2532.600098	2532.600098	2532.600098	2532.600098	0	329.2380127
HSI	5/16/1988	2538	2538	2538	2538	2538	0	329.94
HSI	5/17/1988	2533.600098	2533.600098	2533.600098	2533.600098	2533.600098	0	329.3680127
HSI	5/18/1988	2533.300049	2533.300049	2533.300049	2533.300049	2533.300049	0	329.3290064
HSI	5/19/1988	2506.800049	2506.800049	2506.800049	2506.800049	2506.800049	0	325.8840064
HSI	5/20/1988	2491.199951	2491.199951	2491.199951	2491.199951	2491.199951	0	323.8559936
HSI	5/23/1988	2490.199951	2490.199951	2490.199951	2490.199951	2490.199951	0	323.7259936
HSI	5/24/1988	2516.199951	2516.199951	2516.199951	2516.199951	2516.199951	0	327.1059936
HSI	5/25/1988	2528	2528	2528	2528	2528	0	328.64
HSI	5/26/1988	2520.5	2520.5	2520.5	2520.5	2520.5	0	327.665
HSI	5/27/1988	2513.699951	2513.699951	2513.699951	2513.699951	2513.699951	0	326.7809936
HSI	5/30/1988	2488.899902	2488.899902	2488.899902	2488.899902	2488.899902	0	323.5569873
HSI	5/31/1988	2496.699951	2496.699951	2496.699951	2496.699951	2496.699951	0	324.5709936
HSI	6/1/1988	2516.199951	2516.199951	2516.199951	2516.199951	2516.199951	0	327.1059936
HSI	6/2/1988	2546.800049	2546.800049	2546.800049	2546.800049	2546.800049	0	331.0840064
HSI	6/3/1988	2568.300049	2568.300049	2568.300049	2568.300049	2568.300049	0	333.8790064
HSI	6/6/1988	2590.399902	2590.399902	2590.399902	2590.399902	2590.399902	0	336.7519873
HSI	6/7/1988	2587	2587	2587	2587	2587	0	336.31
HSI	6/8/1988	2609	2609	2609	2609	2609	0	339.17
HSI	6/9/1988	2640.800049	2640.800049	2640.800049	2640.800049	2640.800049	0	343.3040064
HSI	6/10/1988	2647.399902	2647.399902	2647.399902	2647.399902	2647.399902	0	344.1619873
HSI	6/14/1988	2672.699951	2672.699951	2672.699951	2672.699951	2672.699951	0	347.4509936
HSI	6/15/1988	2699.600098	2699.600098	2699.600098	2699.600098	2699.600098	0	350.9480127
HSI	6/16/1988	2693.5	2693.5	2693.5	2693.5	2693.5	0	350.155
HSI	6/17/1988	2718	2718	2718	2718	2718	0	353.34
HSI	6/20/1988	2719	2719	2719	2719	2719	0	353.47
HSI	6/21/1988	2683.600098	2683.600098	2683.600098	2683.600098	2683.600098	0	348.8680127
HSI	6/22/1988	2703.699951	2703.699951	2703.699951	2703.699951	2703.699951	0	351.4809936
HSI	6/23/1988	2712.199951	2712.199951	2712.199951	2712.199951	2712.199951	0	352.5859936
HSI	6/24/1988	2707.600098	2707.600098	2707.600098	2707.600098	2707.600098	0	351.9880127
HSI	6/27/1988	2689.699951	2689.699951	2689.699951	2689.699951	2689.699951	0	349.6609936
HSI	6/28/1988	2661.5	2661.5	2661.5	2661.5	2661.5	0	345.995
HSI	6/29/1988	2648.199951	2648.199951	2648.199951	2648.199951	2648.199951	0	344.2659936
HSI	6/30/1988	2671.5	2671.5	2671.5	2671.5	2671.5	0	347.295
HSI	7/1/1988	2684.600098	2684.600098	2684.600098	2684.600098	2684.600098	0	348.9980127
HSI	7/4/1988	2687.600098	2687.600098	2687.600098	2687.600098	2687.600098	0	349.3880127
HSI	7/5/1988	2681.899902	2681.899902	2681.899902	2681.899902	2681.899902	0	348.6469873
HSI	7/6/1988	2737.5	2737.5	2737.5	2737.5	2737.5	0	355.875
HSI	7/7/1988	2759.600098	2759.600098	2759.600098	2759.600098	2759.600098	0	358.7480127
HSI	7/8/1988	2752.899902	2752.899902	2752.899902	2752.899902	2752.899902	0	357.8769873
HSI	7/11/1988	2759.600098	2759.600098	2759.600098	2759.600098	2759.600098	0	358.7480127
HSI	7/12/1988	2772.5	2772.5	2772.5	2772.5	2772.5	0	360.425
HSI	7/13/1988	2744.899902	2744.899902	2744.899902	2744.899902	2744.899902	0	356.8369873
HSI	7/14/1988	2753	2753	2753	2753	2753	0	357.89
HSI	7/15/1988	2740.699951	2740.699951	2740.699951	2740.699951	2740.699951	0	356.2909936
HSI	7/18/1988	2711.399902	2711.399902	2711.399902	2711.399902	2711.399902	0	352.4819873
HSI	7/19/1988	2677.800049	2677.800049	2677.800049	2677.800049	2677.800049	0	348.1140064
HSI	7/20/1988	2697.5	2697.5	2697.5	2697.5	2697.5	0	350.675
HSI	7/21/1988	2687.399902	2687.399902	2687.399902	2687.399902	2687.399902	0	349.3619873
HSI	7/22/1988	2661.800049	2661.800049	2661.800049	2661.800049	2661.800049	0	346.0340064
HSI	7/25/1988	2647.399902	2647.399902	2647.399902	2647.399902	2647.399902	0	344.1619873
HSI	7/26/1988	2655.600098	2655.600098	2655.600098	2655.600098	2655.600098	0	345.2280127
HSI	7/27/1988	2665.199951	2665.199951	2665.199951	2665.199951	2665.199951	0	346.4759936
HSI	7/28/1988	2663.5	2663.5	2663.5	2663.5	2663.5	0	346.255
HSI	7/29/1988	2678.899902	2678.899902	2678.899902	2678.899902	2678.899902	0	348.2569873
HSI	8/1/1988	2703.399902	2703.399902	2703.399902	2703.399902	2703.399902	0	351.4419873
HSI	8/2/1988	2701.100098	2701.100098	2701.100098	2701.100098	2701.100098	0	351.1430127
HSI	8/3/1988	2692.600098	2692.600098	2692.600098	2692.600098	2692.600098	0	350.0380127
HSI	8/4/1988	2677.399902	2677.399902	2677.399902	2677.399902	2677.399902	0	348.0619873
HSI	8/5/1988	2671.199951	2671.199951	2671.199951	2671.199951	2671.199951	0	347.2559936
HSI	8/8/1988	2659.100098	2659.100098	2659.100098	2659.100098	2659.100098	0	345.6830127
HSI	8/9/1988	2634	2634	2634	2634	2634	0	342.42
HSI	8/10/1988	2579.399902	2579.399902	2579.399902	2579.399902	2579.399902	0	335.3219873
HSI	8/11/1988	2595.300049	2595.300049	2595.300049	2595.300049	2595.300049	0	337.3890064
HSI	8/12/1988	2600.899902	2600.899902	2600.899902	2600.899902	2600.899902	0	338.1169873
HSI	8/15/1988	2600.600098	2600.600098	2600.600098	2600.600098	2600.600098	0	338.0780127
HSI	8/16/1988	2589.399902	2589.399902	2589.399902	2589.399902	2589.399902	0	336.6219873
HSI	8/17/1988	2594.699951	2594.699951	2594.699951	2594.699951	2594.699951	0	337.3109936
HSI	8/18/1988	2571.399902	2571.399902	2571.399902	2571.399902	2571.399902	0	334.2819873
HSI	8/19/1988	2579.800049	2579.800049	2579.800049	2579.800049	2579.800049	0	335.3740064
HSI	8/22/1988	2564.100098	2564.100098	2564.100098	2564.100098	2564.100098	0	333.3330127
HSI	8/23/1988	2532.100098	2532.100098	2532.100098	2532.100098	2532.100098	0	329.1730127
HSI	8/24/1988	2520.300049	2520.300049	2520.300049	2520.300049	2520.300049	0	327.6390064
HSI	8/25/1988	2520.899902	2520.899902	2520.899902	2520.899902	2520.899902	0	327.7169873
HSI	8/26/1988	2464.800049	2464.800049	2464.800049	2464.800049	2464.800049	0	320.4240064
HSI	8/30/1988	2439.600098	2439.600098	2439.600098	2439.600098	2439.600098	0	317.1480127
HSI	8/31/1988	2443.800049	2443.800049	2443.800049	2443.800049	2443.800049	0	317.6940064
HSI	9/1/1988	2433.300049	2433.300049	2433.300049	2433.300049	2433.300049	0	316.3290064
HSI	9/2/1988	2449.899902	2449.899902	2449.899902	2449.899902	2449.899902	0	318.4869873
HSI	9/5/1988	2508.199951	2508.199951	2508.199951	2508.199951	2508.199951	0	326.0659936
HSI	9/6/1988	2502.100098	2502.100098	2502.100098	2502.100098	2502.100098	0	325.2730127
HSI	9/7/1988	2525.100098	2525.100098	2525.100098	2525.100098	2525.100098	0	328.2630127
HSI	9/8/1988	2508.5	2508.5	2508.5	2508.5	2508.5	0	326.105
HSI	9/9/1988	2496.600098	2496.600098	2496.600098	2496.600098	2496.600098	0	324.5580127
HSI	9/12/1988	2468.899902	2468.899902	2468.899902	2468.899902	2468.899902	0	320.9569873
HSI	9/13/1988	2473.600098	2473.600098	2473.600098	2473.600098	2473.600098	0	321.5680127
HSI	9/14/1988	2481.600098	2481.600098	2481.600098	2481.600098	2481.600098	0	322.6080127
HSI	9/15/1988	2474.100098	2474.100098	2474.100098	2474.100098	2474.100098	0	321.6330127
HSI	9/16/1988	2458.800049	2458.800049	2458.800049	2458.800049	2458.800049	0	319.6440064
HSI	9/19/1988	2447.600098	2447.600098	2447.600098	2447.600098	2447.600098	0	318.1880127
HSI	9/20/1988	2423.199951	2423.199951	2423.199951	2423.199951	2423.199951	0	315.0159936
HSI	9/21/1988	2432	2432	2432	2432	2432	0	316.16
HSI	9/22/1988	2455.800049	2455.800049	2455.800049	2455.800049	2455.800049	0	319.2540064
HSI	9/23/1988	2454.399902	2454.399902	2454.399902	2454.399902	2454.399902	0	319.0719873
HSI	9/27/1988	2466.300049	2466.300049	2466.300049	2466.300049	2466.300049	0	320.6190064
HSI	9/28/1988	2449.800049	2449.800049	2449.800049	2449.800049	2449.800049	0	318.4740064
HSI	9/29/1988	2439.399902	2439.399902	2439.399902	2439.399902	2439.399902	0	317.1219873
HSI	9/30/1988	2441	2441	2441	2441	2441	0	317.33
HSI	10/3/1988	2429.100098	2429.100098	2429.100098	2429.100098	2429.100098	0	315.7830127
HSI	10/4/1988	2415.800049	2415.800049	2415.800049	2415.800049	2415.800049	0	314.0540064
HSI	10/5/1988	2417.399902	2417.399902	2417.399902	2417.399902	2417.399902	0	314.2619873
HSI	10/6/1988	2427	2427	2427	2427	2427	0	315.51
HSI	10/7/1988	2478.899902	2478.899902	2478.899902	2478.899902	2478.899902	0	322.2569873
HSI	10/10/1988	2566.399902	2566.399902	2566.399902	2566.399902	2566.399902	0	333.6319873
HSI	10/11/1988	2571.600098	2571.600098	2571.600098	2571.600098	2571.600098	0	334.3080127
HSI	10/12/1988	2551.899902	2551.899902	2551.899902	2551.899902	2551.899902	0	331.7469873
HSI	10/13/1988	2561.800049	2561.800049	2561.800049	2561.800049	2561.800049	0	333.0340064
HSI	10/14/1988	2593	2593	2593	2593	2593	0	337.09
HSI	10/17/1988	2593.600098	2593.600098	2593.600098	2593.600098	2593.600098	0	337.1680127
HSI	10/18/1988	2590.399902	2590.399902	2590.399902	2590.399902	2590.399902	0	336.7519873
HSI	10/20/1988	2584	2584	2584	2584	2584	0	335.92
HSI	10/21/1988	2581.699951	2581.699951	2581.699951	2581.699951	2581.699951	0	335.6209936
HSI	10/24/1988	2562.5	2562.5	2562.5	2562.5	2562.5	0	333.125
HSI	10/25/1988	2584.5	2584.5	2584.5	2584.5	2584.5	0	335.985
HSI	10/26/1988	2610.600098	2610.600098	2610.600098	2610.600098	2610.600098	0	339.3780127
HSI	10/27/1988	2617.300049	2617.300049	2617.300049	2617.300049	2617.300049	0	340.2490064
HSI	10/28/1988	2614.5	2614.5	2614.5	2614.5	2614.5	0	339.885
HSI	10/31/1988	2627.399902	2627.399902	2627.399902	2627.399902	2627.399902	0	341.5619873
HSI	11/1/1988	2615.399902	2615.399902	2615.399902	2615.399902	2615.399902	0	340.0019873
HSI	11/2/1988	2607.800049	2607.800049	2607.800049	2607.800049	2607.800049	0	339.0140064
HSI	11/3/1988	2584.5	2584.5	2584.5	2584.5	2584.5	0	335.985
HSI	11/4/1988	2584.5	2584.5	2584.5	2584.5	2584.5	0	335.985
HSI	11/7/1988	2567	2567	2567	2567	2567	0	333.71
HSI	11/8/1988	2587	2587	2587	2587	2587	0	336.31
HSI	11/9/1988	2583	2583	2583	2583	2583	0	335.79
HSI	11/10/1988	2577	2577	2577	2577	2577	0	335.01
HSI	11/11/1988	2583.699951	2583.699951	2583.699951	2583.699951	2583.699951	0	335.8809936
HSI	11/14/1988	2538	2538	2538	2538	2538	0	329.94
HSI	11/15/1988	2568.600098	2568.600098	2568.600098	2568.600098	2568.600098	0	333.9180127
HSI	11/16/1988	2566.899902	2566.899902	2566.899902	2566.899902	2566.899902	0	333.6969873
HSI	11/17/1988	2568.800049	2568.800049	2568.800049	2568.800049	2568.800049	0	333.9440064
HSI	11/18/1988	2581.199951	2581.199951	2581.199951	2581.199951	2581.199951	0	335.5559936
HSI	11/21/1988	2581.899902	2581.899902	2581.899902	2581.899902	2581.899902	0	335.6469873
HSI	11/22/1988	2598.800049	2598.800049	2598.800049	2598.800049	2598.800049	0	337.8440064
HSI	11/23/1988	2633.699951	2633.699951	2633.699951	2633.699951	2633.699951	0	342.3809936
HSI	11/24/1988	2666	2666	2666	2666	2666	0	346.58
HSI	11/25/1988	2656.100098	2656.100098	2656.100098	2656.100098	2656.100098	0	345.2930127
HSI	11/28/1988	2625.100098	2625.100098	2625.100098	2625.100098	2625.100098	0	341.2630127
HSI	11/29/1988	2632.699951	2632.699951	2632.699951	2632.699951	2632.699951	0	342.2509936
HSI	11/30/1988	2659.300049	2659.300049	2659.300049	2659.300049	2659.300049	0	345.7090064
HSI	12/1/1988	2668	2668	2668	2668	2668	0	346.84
HSI	12/2/1988	2667.300049	2667.300049	2667.300049	2667.300049	2667.300049	0	346.7490064
HSI	12/5/1988	2671.199951	2671.199951	2671.199951	2671.199951	2671.199951	0	347.2559936
HSI	12/6/1988	2676.600098	2676.600098	2676.600098	2676.600098	2676.600098	0	347.9580127
HSI	12/7/1988	2690.300049	2690.300049	2690.300049	2690.300049	2690.300049	0	349.7390064
HSI	12/8/1988	2680.199951	2680.199951	2680.199951	2680.199951	2680.199951	0	348.4259936
HSI	12/9/1988	2671.399902	2671.399902	2671.399902	2671.399902	2671.399902	0	347.2819873
HSI	12/12/1988	2665.899902	2665.899902	2665.899902	2665.899902	2665.899902	0	346.5669873
HSI	12/13/1988	2651.899902	2651.899902	2651.899902	2651.899902	2651.899902	0	344.7469873
HSI	12/14/1988	2642.100098	2642.100098	2642.100098	2642.100098	2642.100098	0	343.4730127
HSI	12/15/1988	2627.199951	2627.199951	2627.199951	2627.199951	2627.199951	0	341.5359936
HSI	12/16/1988	2629.100098	2629.100098	2629.100098	2629.100098	2629.100098	0	341.7830127
HSI	12/19/1988	2611.800049	2611.800049	2611.800049	2611.800049	2611.800049	0	339.5340064
HSI	12/20/1988	2608	2608	2608	2608	2608	0	339.04
HSI	12/21/1988	2633.100098	2633.100098	2633.100098	2633.100098	2633.100098	0	342.3030127
HSI	12/22/1988	2642.699951	2642.699951	2642.699951	2642.699951	2642.699951	0	343.5509936
HSI	12/23/1988	2656.600098	2656.600098	2656.600098	2656.600098	2656.600098	0	345.3580127
HSI	12/28/1988	2696.399902	2696.399902	2696.399902	2696.399902	2696.399902	0	350.5319873
HSI	12/29/1988	2692.399902	2692.399902	2692.399902	2692.399902	2692.399902	0	350.0119873
HSI	12/30/1988	2687.399902	2687.399902	2687.399902	2687.399902	2687.399902	0	349.3619873
HSI	1/3/1989	2706.699951	2706.699951	2706.699951	2706.699951	2706.699951	0	351.8709936
HSI	1/4/1989	2736.800049	2736.800049	2736.800049	2736.800049	2736.800049	0	355.7840064
HSI	1/5/1989	2758.5	2758.5	2758.5	2758.5	2758.5	0	358.605
HSI	1/6/1989	2766.699951	2766.699951	2766.699951	2766.699951	2766.699951	0	359.6709936
HSI	1/9/1989	2792.300049	2792.300049	2792.300049	2792.300049	2792.300049	0	362.9990064
HSI	1/10/1989	2832.399902	2832.399902	2832.399902	2832.399902	2832.399902	0	368.2119873
HSI	1/11/1989	2872.5	2872.5	2872.5	2872.5	2872.5	0	373.425
HSI	1/12/1989	2879.300049	2879.300049	2879.300049	2879.300049	2879.300049	0	374.3090064
HSI	1/13/1989	2844	2844	2844	2844	2844	0	369.72
HSI	1/16/1989	2856.699951	2856.699951	2856.699951	2856.699951	2856.699951	0	371.3709936
HSI	1/17/1989	2896.699951	2896.699951	2896.699951	2896.699951	2896.699951	0	376.5709936
HSI	1/18/1989	2913.100098	2913.100098	2913.100098	2913.100098	2913.100098	0	378.7030127
HSI	1/19/1989	2909.699951	2909.699951	2909.699951	2909.699951	2909.699951	0	378.2609936
HSI	1/20/1989	2897.899902	2897.899902	2897.899902	2897.899902	2897.899902	0	376.7269873
HSI	1/23/1989	2897.5	2897.5	2897.5	2897.5	2897.5	0	376.675
HSI	1/24/1989	2901	2901	2901	2901	2901	0	377.13
HSI	1/25/1989	2900.699951	2900.699951	2900.699951	2900.699951	2900.699951	0	377.0909936
HSI	1/26/1989	2910.600098	2910.600098	2910.600098	2910.600098	2910.600098	0	378.3780127
HSI	1/27/1989	2957	2957	2957	2957	2957	0	384.41
HSI	1/30/1989	3036.5	3036.5	3036.5	3036.5	3036.5	0	394.745
HSI	1/31/1989	3072.899902	3072.899902	3072.899902	3072.899902	3072.899902	0	399.4769873
HSI	2/1/1989	3060.899902	3060.899902	3060.899902	3060.899902	3060.899902	0	397.9169873
HSI	2/2/1989	3059.5	3059.5	3059.5	3059.5	3059.5	0	397.735
HSI	2/3/1989	3106	3106	3106	3106	3106	0	403.78
HSI	2/9/1989	3210	3210	3210	3210	3210	0	417.3
HSI	2/10/1989	3184.199951	3184.199951	3184.199951	3184.199951	3184.199951	0	413.9459936
HSI	2/13/1989	3153.699951	3153.699951	3153.699951	3153.699951	3153.699951	0	409.9809936
HSI	2/14/1989	3100	3100	3100	3100	3100	0	403
HSI	2/15/1989	3100.899902	3100.899902	3100.899902	3100.899902	3100.899902	0	403.1169873
HSI	2/16/1989	3081.100098	3081.100098	3081.100098	3081.100098	3081.100098	0	400.5430127
HSI	2/17/1989	3106.300049	3106.300049	3106.300049	3106.300049	3106.300049	0	403.8190064
HSI	2/20/1989	3159.800049	3159.800049	3159.800049	3159.800049	3159.800049	0	410.7740064
HSI	2/21/1989	3150.600098	3150.600098	3150.600098	3150.600098	3150.600098	0	409.5780127
HSI	2/22/1989	3161.600098	3161.600098	3161.600098	3161.600098	3161.600098	0	411.0080127
HSI	2/23/1989	3125.199951	3125.199951	3125.199951	3125.199951	3125.199951	0	406.2759936
HSI	2/24/1989	3114.199951	3114.199951	3114.199951	3114.199951	3114.199951	0	404.8459936
HSI	2/27/1989	3064.199951	3064.199951	3064.199951	3064.199951	3064.199951	0	398.3459936
HSI	2/28/1989	3012.699951	3012.699951	3012.699951	3012.699951	3012.699951	0	391.6509936
HSI	3/1/1989	3037.100098	3037.100098	3037.100098	3037.100098	3037.100098	0	394.8230127
HSI	3/2/1989	3010.5	3010.5	3010.5	3010.5	3010.5	0	391.365
HSI	3/3/1989	3056.600098	3056.600098	3056.600098	3056.600098	3056.600098	0	397.3580127
HSI	3/6/1989	3059	3059	3059	3059	3059	0	397.67
HSI	3/7/1989	3080.699951	3080.699951	3080.699951	3080.699951	3080.699951	0	400.4909936
HSI	3/8/1989	3058.699951	3058.699951	3058.699951	3058.699951	3058.699951	0	397.6309936
HSI	3/9/1989	3062.800049	3062.800049	3062.800049	3062.800049	3062.800049	0	398.1640064
HSI	3/10/1989	3046.800049	3046.800049	3046.800049	3046.800049	3046.800049	0	396.0840064
HSI	3/13/1989	3029.899902	3029.899902	3029.899902	3029.899902	3029.899902	0	393.8869873
HSI	3/14/1989	3034.800049	3034.800049	3034.800049	3034.800049	3034.800049	0	394.5240064
HSI	3/15/1989	3095.899902	3095.899902	3095.899902	3095.899902	3095.899902	0	402.4669873
HSI	3/16/1989	3150.899902	3150.899902	3150.899902	3150.899902	3150.899902	0	409.6169873
HSI	3/17/1989	3136.899902	3136.899902	3136.899902	3136.899902	3136.899902	0	407.7969873
HSI	3/20/1989	3046.699951	3046.699951	3046.699951	3046.699951	3046.699951	0	396.0709936
HSI	3/21/1989	3056.399902	3056.399902	3056.399902	3056.399902	3056.399902	0	397.3319873
HSI	3/22/1989	3037.100098	3037.100098	3037.100098	3037.100098	3037.100098	0	394.8230127
HSI	3/23/1989	3049.600098	3049.600098	3049.600098	3049.600098	3049.600098	0	396.4480127
HSI	3/28/1989	3033	3033	3033	3033	3033	0	394.29
HSI	3/29/1989	3033	3033	3033	3033	3033	0	394.29
HSI	3/30/1989	2980.800049	2980.800049	2980.800049	2980.800049	2980.800049	0	387.5040064
HSI	3/31/1989	3005	3005	3005	3005	3005	0	390.65
HSI	4/3/1989	2987.199951	2987.199951	2987.199951	2987.199951	2987.199951	0	388.3359936
HSI	4/4/1989	2992	2992	2992	2992	2992	0	388.96
HSI	4/6/1989	3015.5	3015.5	3015.5	3015.5	3015.5	0	392.015
HSI	4/7/1989	3024.100098	3024.100098	3024.100098	3024.100098	3024.100098	0	393.1330127
HSI	4/10/1989	3021.399902	3021.399902	3021.399902	3021.399902	3021.399902	0	392.7819873
HSI	4/11/1989	3026	3026	3026	3026	3026	0	393.38
HSI	4/12/1989	3060.199951	3060.199951	3060.199951	3060.199951	3060.199951	0	397.8259936
HSI	4/13/1989	3079.199951	3079.199951	3079.199951	3079.199951	3079.199951	0	400.2959936
HSI	4/14/1989	3082.699951	3082.699951	3082.699951	3082.699951	3082.699951	0	400.7509936
HSI	4/17/1989	3134	3134	3134	3134	3134	0	407.42
HSI	4/18/1989	3135.399902	3135.399902	3135.399902	3135.399902	3135.399902	0	407.6019873
HSI	4/19/1989	3164.100098	3164.100098	3164.100098	3164.100098	3164.100098	0	411.3330127
HSI	4/20/1989	3139.699951	3139.699951	3139.699951	3139.699951	3139.699951	0	408.1609936
HSI	4/21/1989	3109.199951	3109.199951	3109.199951	3109.199951	3109.199951	0	404.1959936
HSI	4/24/1989	3096	3096	3096	3096	3096	0	402.48
HSI	4/25/1989	3118.699951	3118.699951	3118.699951	3118.699951	3118.699951	0	405.4309936
HSI	4/26/1989	3118.699951	3118.699951	3118.699951	3118.699951	3118.699951	0	405.4309936
HSI	4/27/1989	3077.300049	3077.300049	3077.300049	3077.300049	3077.300049	0	400.0490064
HSI	4/28/1989	3116	3116	3116	3116	3116	0	405.08
HSI	5/1/1989	3123.899902	3123.899902	3123.899902	3123.899902	3123.899902	0	406.1069873
HSI	5/2/1989	3156.399902	3156.399902	3156.399902	3156.399902	3156.399902	0	410.3319873
HSI	5/3/1989	3155.199951	3155.199951	3155.199951	3155.199951	3155.199951	0	410.1759936
HSI	5/4/1989	3221.100098	3221.100098	3221.100098	3221.100098	3221.100098	0	418.7430127
HSI	5/5/1989	3262.899902	3262.899902	3262.899902	3262.899902	3262.899902	0	424.1769873
HSI	5/8/1989	3268.5	3268.5	3268.5	3268.5	3268.5	0	424.905
HSI	5/9/1989	3262.199951	3262.199951	3262.199951	3262.199951	3262.199951	0	424.0859936
HSI	5/10/1989	3280.899902	3280.899902	3280.899902	3280.899902	3280.899902	0	426.5169873
HSI	5/11/1989	3285.100098	3285.100098	3285.100098	3285.100098	3285.100098	0	427.0630127
HSI	5/12/1989	3278.399902	3278.399902	3278.399902	3278.399902	3278.399902	0	426.1919873
HSI	5/15/1989	3309.600098	3309.600098	3309.600098	3309.600098	3309.600098	0	430.2480127
HSI	5/16/1989	3289.5	3289.5	3289.5	3289.5	3289.5	0	427.635
HSI	5/17/1989	3246.399902	3246.399902	3246.399902	3246.399902	3246.399902	0	422.0319873
HSI	5/18/1989	3277.600098	3277.600098	3277.600098	3277.600098	3277.600098	0	426.0880127
HSI	5/19/1989	3145.600098	3145.600098	3145.600098	3145.600098	3145.600098	0	408.9280127
HSI	5/22/1989	2806.600098	2806.600098	2806.600098	2806.600098	2806.600098	0	364.8580127
HSI	5/23/1989	3067.699951	3067.699951	3067.699951	3067.699951	3067.699951	0	398.8009936
HSI	5/24/1989	3008.699951	3008.699951	3008.699951	3008.699951	3008.699951	0	391.1309936
HSI	5/25/1989	2752.5	2752.5	2752.5	2752.5	2752.5	0	357.825
HSI	5/26/1989	2740	2769	2686	2765.699951	2765.699951	0	359.5409936
HSI	5/29/1989	2845	2845	2845	2845	2845	0	369.85
HSI	5/30/1989	2805.5	2805.5	2805.5	2805.5	2805.5	0	364.715
HSI	5/31/1989	2743.899902	2743.899902	2743.899902	2743.899902	2743.899902	0	356.7069873
HSI	6/1/1989	2690	2690	2690	2690	2690	0	349.7
HSI	6/2/1989	2675.399902	2675.399902	2675.399902	2675.399902	2675.399902	0	347.8019873
HSI	6/5/1989	2093.600098	2093.600098	2093.600098	2093.600098	2093.600098	0	272.1680127
HSI	6/6/1989	2149.699951	2149.699951	2149.699951	2149.699951	2149.699951	0	279.4609936
HSI	6/7/1989	2224.699951	2224.699951	2224.699951	2224.699951	2224.699951	0	289.2109936
HSI	6/9/1989	2268.399902	2268.399902	2268.399902	2268.399902	2268.399902	0	294.8919873
HSI	6/12/1989	2440.199951	2440.199951	2440.199951	2440.199951	2440.199951	0	317.2259936
